10159852	415
12285512	416
12133870	417
11898775	418
11897342	419
01919504	420
11620673	421
01423757	422
01487914	423
11629501	424
13218900	425
11761007	426
02614288	427
12871992	428
02593019	429
02058074	430
12945708	431
02540412	432
08711974	433
12093088	434
01914415	435
11821777	436
02590237	437
02612657	438
12628356	439
12909252	440
09707992	441
12318164	442
02633555	443
11846970	444
09322930	445
08969798	446
10987358	447
10986437	448
11192067	449
11033358	450
08849372	451
08771116	452
09340452	453
08965598	454
09482131	455
09403581	456
09421191	457
11077195	458
09100394	459
01309109	460
10830456	461
09096190	462
08851034	463
08721559	464
08994540	465
08705397	466
10928140	467
11251531	468
09298698	469
11311011	470
09038597	471
08493493	472
02688895	473
11331300	474
08789605	475
08780881	476
10893606	477
11127996	478
11197099	479
09510305	480
09163192	481
11289709	482
10842730	483
09213076	484
08801678	485
09068921	486
09272927	487
09422294	488
10989610	489
11253248	490
01285305	491
08903636	492
08897843	493
08929555	494
08889657	495
08728268	496
08724545	497
08936303	498
08984457	499
09029242	500
08983413	501
08019523	502
08811473	503
11372599	504
09401474	505
11162582	506
09339512	507
01280055	508
08857529	509
08013653	510
09070233	511
09288946	512
11326591	513
09085441	514
08735164	515
09591155	516
08978161	517
08876975	518
01276194	519
11052672	520
08804049	521
08726305	522
01178415	523
09222880	524
08954611	525
06718862	526
07075172	527
06295235	528
07073447	529
06845599	530
07157273	531
06851742	532
07105475	533
06605046	534
06288527	535
06717170	536
07124340	537
05034989	538
07047804	539
03813704	540
00082563	541
14659211	542
00613973	543
08656590	544
05551318	545
11412993	546
07206887	547
00461402	548
01027662	549
08397255	550
08017974	551
03076411	552
09546280	553
00399368	554
02944327	555
05904135	556
11413263	557
01665836	558
04404412	559
09899782	560
08392137	561
00055793	562
08017257	563
13839662	564
10568200	565
01719302	566
08426816	567
08027314	568
05844282	569
00084738	570
08454003	571
01941093	572
01923058	573
13973059	574
05891232	575
01040390	576
05516848	577
07312221	578
00040325	579
11415084	580
00176327	581
00145929	582
03820728	583
03446268	584
08395465	585
01183373	586
14060929	587
00443984	588
07226151	589
00896688	590
08479615	591
02242049	592
04033287	593
00085046	594
03108069	595
06005518	596
00905677	597
09929577	598
05841151	599
02867715	600
06385434	601
13509528	602
09578465	603
01140654	604
13356569	605
13501059	606
07194950	607
08481832	608
03273551	609
14444326	610
00321936	611
01286038	612
05216365	613
00895680	614
10443170	615
00728826	616
00612841	617
04565963	618
04117216	619
05973198	620
00974031	621
01492052	622
02196214	623
03018498	624
00655378	625
01840092	626
00343600	627
00828336	628
09257563	629
00343894	630
06741099	631
14586258	632
07339941	633
05025935	634
04209811	635
10259997	636
02935017	637
02261256	638
15181556	639
06496624	640
09901143	641
02277303	642
00331531	643
01655763	644
00653811	645
00130093	646
06552639	647
05976257	648
08136260	649
00896526	650
10582746	651
00324806	652
06310237	653
06532095	654
06278830	655
14062725	656
11691523	657
04801313	658
04680893	659
14582220	660
13614256	661
01189282	662
02906478	663
02284803	664
09531630	665
08224684	666
00365513	667
06632097	668
03472232	669
00567685	670
02755529	671
08589351	672
07207680	673
06552116	674
04097256	675
01717628	676
13411533	677
02247226	678
00534152	679
05786184	680
15197658	681
08014860	682
01502262	683
15258281	684
05970755	685
15182805	686
00396880	687
06736529	688
00999588	689
05970012	690
04269086	691
13889602	692
00073525	693
13262913	694
08026904	695
13590327	696
08334087	697
01016626	698
15195928	699
09180967	700
08035601	701
06462219	702
00180837	703
10550951	704
15278960	705
02329578	706
11431302	707
01948077	708
00875671	709
05603650	710
00763787	711
01261773	712
01751836	713
00642644	714
05621439	715
08391206	716
04982478	717
05493303	718
11691046	719
00006484	720
02465297	721
00560529	722
00970645	723
08555883	724
06647614	725
08594714	726
00170156	727
08010364	728
10437852	729
03335030	730
04058239	731
02114433	732
00889026	733
06147873	734
07293678	735
01426077	736
01259380	737
00611433	738
11084110	739
01942137	740
02643673	741
02728570	742
13433948	743
07425011	744
01004775	745
05179567	746
10433164	747
13988224	748
06510977	749
06279326	750
09123809	751
01459542	752
08427163	753
03470222	754
00574996	755
03238407	756
00238867	757
01361561	758
01364357	759
00136876	760
00698004	761
14531392	762
06816106	763
01001857	764
10472129	765
01186810	766
02653159	767
10339966	768
02244426	769
08390731	770
10782471	771
01157850	772
09573966	773
06392935	774
00976698	775
04744645	776
03578656	777
02764765	778
09855630	779
08110373	780
00213223	781
02244603	782
01033714	783
06552984	784
09752246	785
10403876	786
02494259	787
08389438	788
06531657	789
10067600	790
00381850	791
02136271	792
00714718	793
07415167	794
01947543	795
05200816	796
09544876	797
15269128	798
00324560	799
08109772	800
00213353	801
01731031	802
00651935	803
02740300	804
07986381	805
10652954	806
06006777	807
00465461	808
01153861	809
00772813	810
13341052	811
05876469	812
00665630	813
06575932	814
00320284	815
09930257	816
02981024	817
01687401	818
08389710	819
00237869	820
02246456	821
13291831	822
06150222	823
07823951	824
08482700	825
00139729	826
00286360	827
01944692	828
02685299	829
05664640	830
01180200	831
08590172	832
00898127	833
13731530	834
08111419	835
14301785	836
13273550	837
02451679	838
05166560	839
00579201	840
10253995	841
01194331	842
00471277	843
01752728	844
13260762	845
08407619	846
02192225	847
04110439	848
00140264	849
13451804	850
08017614	851
01008719	852
01217306	853
10087080	854
10225787	855
11144604	856
00083523	857
06525588	858
03333349	859
00120943	860
00568430	861
01930482	862
01126335	863
15173353	864
07681450	865
02244773	866
08107191	867
06540527	868
00296263	869
00209174	870
13458019	871
00999815	872
06335532	873
07560903	874
05034473	875
15256567	876
06900684	877
00083809	878
10557404	879
02242256	880
09246883	881
01020117	882
00264875	883
13892897	884
03175604	885
07217782	886
13291614	887
06249910	888
10166626	889
01960779	890
07322550	891
08195797	892
04461294	893
12092766	894
12842887	895
11779801	896
12789767	897
11767196	898
12084746	899
08927186	900
11900986	901
01645093	902
01987228	903
01772985	904
01679494	905
08910668	906
12285369	907
08396537	908
12457250	909
02171633	910
02037278	911
02084071	912
11959632	913
13024967	914
01857171	915
11784497	916
01931398	917
12130408	918
01650690	919
02147747	920
12251740	921
02009620	922
01413188	923
01656813	924
00645415	925
00784342	926
02636811	927
02661252	928
02672371	929
01259005	930
06719579	931
00968211	932
01521603	933
01460029	934
01810447	935
01271658	936
01410223	937
04826771	938
06694149	939
04388743	940
00060477	941
06159473	942
00524299	943
00602805	944
10009671	945
01901783	946
02339413	947
00374224	948
06333653	949
01428853	950
06211078	951
06248968	952
00245289	953
03044934	954
00545557	955
02121511	956
13929852	957
00346537	958
01185611	959
02107248	960
02761685	961
01098452	962
03087366	963
08703454	964
01249490	965
00936620	966
00164816	967
02248465	968
05651680	969
00290276	970
00051045	971
06743362	972
02582042	973
02158896	974
00230276	975
05786372	976
13994806	977
01282014	978
00246217	979
00998399	980
00041899	981
01637633	982
00892861	983
05115804	984
05978623	985
00915830	986
00605310	987
00914634	988
04545471	989
09793495	990
07510495	991
14578940	992
13498828	993
07357679	994
00002325	995
00395797	996
04760771	997
03789603	998
01580467	999
13911872	1000
00780575	1001
06428792	1002
06055300	1003
13793504	1004
15147330	1005
13894434	1006
00401783	1007
01150467	1008
02049696	1009
10513120	1010
00976653	1011
04811126	1012
00637259	1013
03714235	1014
00532892	1015
01207951	1016
00266806	1017
00793580	1018
07214267	1019
06691083	1020
00227165	1021
01385017	1022
00341285	1023
00590269	1024
00334935	1025
00712389	1026
02616713	1027
09767197	1028
01233387	1029
07144190	1030
01643657	1031
08236621	1032
00231567	1033
06207199	1034
01216004	1035
00351638	1036
02405390	1037
10338707	1038
00849939	1039
04879092	1040
04757522	1041
00609236	1042
13971561	1043
00932798	1044
13878112	1045
01861403	1046
10084635	1047
07460104	1048
00551065	1049
01569181	1050
02763283	1051
14422488	1052
01454810	1053
01878063	1054
00634586	1055
08375369	1056
01163083	1057
00635850	1058
07429484	1059
00669970	1060
05761559	1061
01036804	1062
05689249	1063
04986883	1064
02047650	1065
02737187	1066
01639714	1067
01053495	1068
00672433	1069
00846509	1070
00090386	1071
06818121	1072
02853740	1073
02194495	1074
01352996	1075
09983572	1076
10147619	1077
10404672	1078
01227691	1079
00554541	1080
13753430	1081
07491591	1082
13753067	1083
07795598	1084
08230294	1085
09218641	1086
03443543	1087
08349548	1088
07808904	1089
10345015	1090
04539053	1091
00593219	1092
06950209	1093
05987522	1094
08030711	1095
04390873	1096
08168117	1097
08344301	1098
10131815	1099
15200661	1100
10181990	1101
01293167	1102
07455151	1103
09826821	1104
01288272	1105
00184802	1106
10612518	1107
02841063	1108
07634751	1109
10142537	1110
09280380	1111
08727606	1112
08482577	1113
07847453	1114
06907728	1115
07556872	1116
10216403	1117
06529879	1118
07897200	1119
13623054	1120
09942871	1121
06669384	1122
09956780	1123
12847749	1124
00882045	1125
03637480	1126
08541609	1127
08012765	1128
01304121	1129
01289830	1130
08034299	1131
13850019	1132
03863262	1133
09987239	1134
01300782	1135
13881381	1136
08472120	1137
08167779	1138
01068012	1139
01294502	1140
10812550	1141
06940290	1142
04201297	1143
10300154	1144
07620145	1145
08025835	1146
02392878	1147
01811172	1148
00064479	1149
00394562	1150
00386392	1151
02168699	1152
01894758	1153
01252566	1154
00167278	1155
01548694	1156
01161635	1157
00417413	1158
02099774	1159
00260622	1160
01974062	1161
07553301	1162
00056912	1163
13167078	1164
10083823	1165
07185325	1166
10525134	1167
01342529	1168
08123167	1169
13112664	1170
00230746	1171
03091374	1172
11561228	1173
10317007	1174
11554175	1175
12205694	1176
01634142	1177
00690614	1178
01157517	1179
02518161	1180
11744859	1181
07705931	1182
09774783	1183
13109733	1184
13819207	1185
13616054	1186
09875786	1187
05726596	1188
07933274	1189
13118707	1190
01145359	1191
06153846	1192
11579418	1193
00267522	1194
00761713	1195
00293916	1196
08620061	1197
15098161	1198
10078806	1199
02188065	1200
02348405	1201
11804082	1202
12792638	1203
11790239	1204
12157276	1205
02529515	1206
01356459	1207
02068735	1208
01360937	1209
11965378	1210
12778045	1211
08197895	1212
02618244	1213
11733769	1214
11663449	1215
01802033	1216
11875100	1217
08309409	1218
12884523	1219
12694707	1220
02553196	1221
08355791	1222
02019566	1223
01966797	1224
01467180	1225
01881717	1226
02606194	1227
01578821	1228
12972629	1229
01915093	1230
12704636	1231
02212323	1232
12965209	1233
12113471	1234
02074915	1235
02027730	1236
02538730	1237
02604014	1238
02063846	1239
11923016	1240
02440705	1241
11911591	1242
01826998	1243
02586382	1244
11815194	1245
13180304	1246
01605119	1247
02457586	1248
12966386	1249
02470451	1250
02179429	1251
12404484	1252
12510569	1253
06498569	1254
12838027	1255
02524081	1256
01893666	1257
01728445	1258
12575089	1259
01886220	1260
11860801	1261
02261286	1262
02291391	1263
01980993	1264
12032939	1265
01941670	1266
13026763	1267
12824909	1268
11830570	1269
12530208	1270
02051213	1271
01313093	1272
12007560	1273
02657805	1274
01581041	1275
08154960	1276
11898474	1277
11867525	1278
01918310	1279
11620560	1280
01422594	1281
01487743	1282
11607392	1283
13218722	1284
11754188	1285
02613960	1286
12808227	1287
02592866	1288
02057478	1289
12930044	1290
02540255	1291
08176077	1292
01913838	1293
11818945	1294
02612393	1295
12626030	1296
12892226	1297
09007723	1298
12317919	1299
02632694	1300
11841529	1301
09360122	1302
08524735	1303
10043643	1304
09765278	1305
09974648	1306
10020890	1307
09208496	1308
08698379	1309
09411430	1310
09767700	1311
08633957	1312
00973077	1313
10423589	1314
08537837	1315
08691669	1316
08665504	1317
10030277	1318
10430665	1319
09296121	1320
10214637	1321
08557482	1322
08574314	1323
08337324	1324
10088390	1325
08698126	1326
10450303	1327
10453533	1328
10423225	1329
09507097	1330
08700255	1331
09894143	1332
09403734	1333
08696931	1334
09468604	1335
10650162	1336
11253097	1337
00956485	1338
08491826	1339
10794014	1340
10547145	1341
08695539	1342
10705615	1343
08638442	1344
10276045	1345
08544813	1346
00958477	1347
10011902	1348
08654360	1349
08702805	1350
01177703	1351
09388848	1352
09716439	1353
07907037	1354
10719395	1355
03904183	1356
03763727	1357
02527085	1358
07674749	1359
04434932	1360
01172598	1361
03588046	1362
07968702	1363
03869222	1364
00415988	1365
03585438	1366
03755545	1367
09824609	1368
03427202	1369
04272054	1370
10510078	1371
04441282	1372
02983507	1373
03612559	1374
03537550	1375
02706373	1376
03817062	1377
13855828	1378
02869249	1379
05828102	1380
02702575	1381
03767459	1382
14375761	1383
03979847	1384
04407007	1385
13441387	1386
03441778	1387
04323819	1388
03464266	1389
00854393	1390
02831595	1391
03913437	1392
06609909	1393
03807052	1394
10117851	1395
03788498	1396
03942244	1397
10588182	1398
03823540	1399
03296759	1400
14747168	1401
01223877	1402
00361041	1403
09641422	1404
09976283	1405
09720406	1406
04349701	1407
02227362	1408
03032576	1409
00780615	1410
15078768	1411
03461119	1412
10786992	1413
03203441	1414
03758720	1415
09722898	1416
04470037	1417
00508952	1418
04071393	1419
06611856	1420
04353410	1421
03747746	1422
03191967	1423
03856148	1424
03869044	1425
03600285	1426
03405595	1427
03556281	1428
01210152	1429
03804048	1430
03022788	1431
03911251	1432
09698337	1433
05715150	1434
04010348	1435
03443912	1436
03354350	1437
08225334	1438
09667205	1439
02989313	1440
03885028	1441
08191701	1442
06148148	1443
06163751	1444
15259284	1445
06054892	1446
00475787	1447
06157326	1448
06101551	1449
02686568	1450
00523513	1451
01124794	1452
08086356	1453
06057539	1454
00017222	1455
09470550	1456
06095022	1457
06063588	1458
03082979	1459
06099269	1460
00464894	1461
00503237	1462
06123363	1463
08083599	1464
06079620	1465
01094725	1466
06055946	1467
03624966	1468
05664069	1469
06158346	1470
06264176	1471
00917211	1472
06136258	1473
00300441	1474
02958343	1475
00181781	1476
06174404	1477
03808564	1478
05946687	1479
14046202	1480
06098195	1481
06100555	1482
06539178	1483
06520944	1484
00433802	1485
00480508	1486
05662532	1487
00528667	1488
06073494	1489
00463543	1490
06364641	1491
06004685	1492
00704305	1493
13489037	1494
06081602	1495
06060845	1496
00918383	1497
07092592	1498
00903559	1499
06534659	1500
07978423	1501
00445802	1502
00883297	1503
06966825	1504
06083243	1505
06075527	1506
06271778	1507
06240244	1508
00608896	1509
06053439	1510
00468480	1511
07983170	1512
09239740	1513
05778131	1514
06094774	1515
00700652	1516
00543233	1517
06018465	1518
06100778	1519
